INFO: Listening on port 8080
INFO: Serving static files from /app/public
INFO: Starting up Iodine:
 * Iodine 5.2.1
 * Ruby 4.0.2
 * facil.io 0.7.4 (epoll)
 * 127 Workers X 1 Threads per worker.
 * Maximum 131056 open files / sockets per worker.
 * Master (root) process: 1.

INFO: Server is running 127 workers X 1 thread with facil.io 0.7.4 (epoll)
* Detected capacity: 131056 open file limit
* Root pid: 1
* Press ^C to stop

INFO: 10 is running.
INFO: 14 is running.
INFO: 18 is running.
INFO: 22 is running.
INFO: 26 is running.
INFO: 31 is running.
INFO: 35 is running.
INFO: 41 is running.
INFO: 45 is running.
INFO: 51 is running.
INFO: 61 is running.
INFO: 56 is running.
INFO: 70 is running.
INFO: 74 is running.
INFO: 78 is running.
INFO: 82 is running.
INFO: 86 is running.
INFO: 91 is running.
INFO: 96 is running.
INFO: 101 is running.
INFO: 106 is running.
INFO: 111 is running.
INFO: 116 is running.
INFO: 121 is running.
INFO: 126 is running.
INFO: 131 is running.
INFO: 137 is running.
INFO: 142 is running.
INFO: 147 is running.
INFO: 152 is running.
INFO: 157 is running.
INFO: 162 is running.
INFO: 167 is running.
INFO: 171 is running.
INFO: 177 is running.
INFO: 182 is running.
INFO: 187 is running.
INFO: 192 is running.
INFO: 197 is running.
INFO: 201 is running.
INFO: 206 is running.
INFO: 212 is running.
INFO: 217 is running.
INFO: 222 is running.
INFO: 227 is running.
INFO: 232 is running.
INFO: 237 is running.
INFO: 242 is running.
INFO: 247 is running.
INFO: 252 is running.
INFO: 257 is running.
INFO: 262 is running.
INFO: 267 is running.
INFO: 272 is running.
INFO: 277 is running.
INFO: 282 is running.
INFO: 287 is running.
INFO: 294 is running.
INFO: 299 is running.
INFO: 303 is running.
INFO: 307 is running.
INFO: 312 is running.
INFO: 317 is running.
INFO: 322 is running.
INFO: 327 is running.
INFO: 333 is running.
INFO: 337 is running.
INFO: 342 is running.
INFO: 350 is running.
INFO: 354 is running.
INFO: 358 is running.
INFO: 363 is running.
INFO: 368 is running.
INFO: 373 is running.
INFO: 378 is running.
INFO: 383 is running.
INFO: 388 is running.
INFO: 393 is running.
INFO: 398 is running.
INFO: 408 is running.
INFO: 403 is running.
INFO: 419 is running.
INFO: 414 is running.
INFO: 423 is running.
INFO: 429 is running.
INFO: 433 is running.
INFO: 438 is running.
INFO: 444 is running.
INFO: 448 is running.
INFO: 453 is running.
INFO: 458 is running.
INFO: 464 is running.
INFO: 468 is running.
INFO: 473 is running.
INFO: 478 is running.
INFO: 489 is running.
INFO: 483 is running.
INFO: 493 is running.
INFO: 499 is running.
INFO: 503 is running.
INFO: 508 is running.
INFO: 518 is running.
INFO: 513 is running.
INFO: 529 is running.
INFO: 523 is running.
INFO: 533 is running.
INFO: 539 is running.
INFO: 543 is running.
INFO: 553 is running.
INFO: 548 is running.
INFO: 558 is running.
INFO: 569 is running.
INFO: 564 is running.
INFO: 573 is running.
INFO: 579 is running.
INFO: 583 is running.
INFO: 588 is running.
INFO: 593 is running.
INFO: 598 is running.
INFO: 603 is running.
INFO: 608 is running.
INFO: 614 is running.
INFO: 619 is running.
INFO: 624 is running.
INFO: 628 is running.
INFO: 634 is running.
INFO: 639 is running.
